Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET ,Type 1,Type 2,Type 3,Type 4,,
22962,64411,44805.63194,support.eu@aspiegel.com,RE : VIP September special CH,"Dear customer, We hope you are doing well. We are bringing you an answer regarding your concern. After checks, it seemed that the VIP Campaign page had an issue which is fixed now. In this case, we advise you to click on AppGallery>Campaigns>VIP September Special CH and you will be able to find all the information and the Terms & Conditions at the end. In the Terms &Conditions it is specified: ""5. How to Enter. 5.1 Any user who makes purchases by debit/credit card, direct carrier billing, or PayPal in all games that downloaded from AppGallery/ Game Center may opt to participate in the campaign. 5.2 This offer is only available to Huawei and other Android device users whose unique Huawei ID is registered within the Campaign territory stated in Section 3, where the Participant also resides. The participant's Huawei ID service region and IP address shall also correspond to their country of residence. "" At the end of the campaign Terms & Conditions, you can also find the list of the games. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Stela Aspiegel Customer Support team Aspiegel SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. Aspiegel SE is the provider of Huawei Mobile Services to Huawei and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 10:09 To : xxxxx@xxxx.com Subject : VIP September special CH how do i become a VIP if i do saw if it's right you have to spend *****(PHONE) CHF every month and i spend over *****(PHONE) CHF i wanted to ask i do i get the VIP for the exclusive monthly offer.","AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,
22962,64425,44805.64931,support.eu@aspiegel.com,Re: RE : VIP September special CH,"if it's fine to ask what's new in september month? ‫בתאריך יום ה׳, 1 בספט׳ *****(PHONE) ב-17:10 מאת <‪xxxxx@xxxx.com‬‏>:‬ Dear customer, We hope you are doing well. We are bringing you an answer regarding your concern. After checks, it seemed that the VIP Campaign page had an issue which is fixed now. In this case, we advise you to click on AppGallery>Campaigns>VIP September Special CH and you will be able to find all the information and the Terms & Conditions at the end. In the Terms &Conditions it is specified: ""5. How to Enter. 5.1 Any user who makes purchases by debit/credit card, direct carrier billing, or PayPal in all games that downloaded from AppGallery/ Game Center may opt to participate in the campaign. 5.2 This offer is only available to Huawei and other Android device users whose unique Huawei ID is registered within the Campaign territory stated in Section 3, where the Participant also resides. The participant's Huawei ID service region and IP address shall also correspond to their country of residence. "" At the end of the campaign Terms & Conditions, you can also find the list of the games. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Stela Aspiegel Customer Support team Aspiegel SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. Aspiegel SE is the provider of Huawei Mobile Services to Huawei and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 10:09 To : xxxxx@xxxx.com Subject : VIP September special CH how do i become a VIP if i do saw if it's right you have to spend *****(PHONE) CHF every month and i spend over *****(PHONE) CHF i wanted to ask i do i get the VIP for the exclusive monthly offer. *****(PHONE)","AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Problem/Fault,VIP / Offers / Promotions,Offers / Vouchers / Promotions,,
22962,64469,44805.72361,support.eu@aspiegel.com,Reply,"Dear user, Thank you for your cooperation. To build better game experience, we build discord channel to update you the latest game campaign, discount activities, and provide you direct services. We recommend you to use our discord channel therefore, you can directly contact our dedicated game operation staff through discord channel. Here is the discord link that serves your country (Switzerland): https://discord.gg/daCXQNc4Q We hope this information is useful and that it will solve your problem. If you have any further questions, please do not hesitate to reply to this e-mail and we will be happy to help you resolve your doubts. Sincerely, Madalin Aspiegel Customer Support team Aspiegel SE is a company incorporated under the laws of Ireland with its headquarters in Dublin, Ireland. Aspiegel SE is the provider of Huawei Mobile Services to Huawei and Honor device owners in *****(LOC), Canada, Australia, New Zealand and other countries.","AppGallery &amp; Games /  Information request (e.g. prize delivery timeframe, how to join campaign)",AppGallery &amp; Games ,Others,,,,
22959,64193,44805.36806,support.pt@aspiegel.com,g[AppGallery]Problem och försla[Ap[AppGallery]Problems and suggestionspGallery]Problem och förslag,Beskrivning Inga certifikat hittades. Kontaktinformation Axxxxx@xxxx.com,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games ,Problem/Fault,General,Security issue / malware,,
22959,64406,44805.62361,support.pt@aspiegel.com,RE : [AppGallery]Problem och förslag[AppGallery]Problems and suggestions,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. In order to give you the best solution, could you please clarify your request with following information: 1. A description of the issue 2. A screenshot or record video of error 3. When issue happened 4. Your Huawei Id: App Gallery>HMS core>Open then take a screenshot 5. Your phone model 6. SN number of your device 7. App Gallery Version: Huawei App Gallery>Me> About 8. HMS Core Version: Huawei App Gallery>HMS core>Open> Settings> About 9. Related app 10. Related app version 11. The Log of App Gallery If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, *****(PERSON) Customer Support team A *****(PERSON) SE é uma empresa constituída segundo as leis da Irlanda, com sede em Dublin, Irlanda. *****(PERSON) SE é o provedor de Huawei Mobile Services para Huawei e Honor proprietários de dispositivos na Europa, Canadá, Austrália, Nova Zelândia e outros países. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 08:50 To : xxxxx@xxxx.com Subject : [AppGallery]Problem och förslag Beskrivning Inga certifikat hittades. Kontaktinformation Axxxxx@xxxx.com",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games ,Others,,,,
22956,64184,44805.35764,support.eu@aspiegel.com,Problème cashback,"Bonjour, Je vous envoie ce message car je n'ai pas reçu de cashback sur une offre disponible photo a l'appui, le bot n'a pas su m'aider et me renvoie vers vous. L problème n'est pas récurent il est arrivé le 28 aout Huawei id : *****(PHONE) Merci Matteo CONVERT",AppGallery &amp; Games / Unable to claim the prize/points/coupons,AppGallery &amp; Games ,Problem/Fault,Coupon/Gifts/Points Issues,Can't use or acquire,,
22956,64195,44805.37083,support.eu@aspiegel.com,RE : Problème cashback,"Cher Matteo, Merci d'avoir contacté Aspiegel. Nous espérons que vous allez bien. *****(LOC) e-mail est à propos de votre demande concernant le cashback pour les achats dans le jeu. Pour améliorer l'expérience de jeu, nous avons créé un canal discord pour vous tenir au courant des dernières campagnes de jeu, des activités de réduction et pour vous fournir des services directs. Nous vous recommandons de nous contacter via le canal discord : https://discord.gg/3BtJJqHCPe depuis votre ordinateur directement. Nos collègues sont les plus qualifiés et vous aideront volontiers. Si vous avez d'autres questions, n'hésitez pas à répondre à cet e-mail et nous serons heureux de vous aider à résoudre vos doutes. Sincèrement, Stela L'équipe de support client d'Aspiegel Aspiegel SE is a company incorporated under the laws of *****(LOC) with its headquarters in Dublin, *****(LOC). Aspiegel SE is the provider of Huawei Mobile Services to Huawei and Honor device owners in Europe, *****(LOC), *****(LOC), New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 09:35 To : xxxxx@xxxx.com Subject : Problème cashback Bonjour, Je vous envoie ce message car je n'ai pas reçu de cashback sur une offre disponible photo a l'appui, le bot n'a pas su m'aider et me renvoie vers vous. L problème n'est pas récurent il est arrivé le 28 aout Huawei id : *****(PHONE) Merci Matteo CONVERT",AppGallery &amp; Games / Unable to claim the prize/points/coupons,AppGallery &amp; Games ,Problem/Fault,Coupon/Gifts/Points Issues,Can't use or acquire,,
22948,64155,44805.33194,support.pt@aspiegel.com,[AppGallery]Problémák és javaslatok,Leírás Versionproblem Névjegy információk xxxxx@xxxx.com,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Others,,,,
22948,64157,44805.33611,support.pt@aspiegel.com,RE : [AppGallery]Problémák és javaslatok,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. In order to give you the best solution, could you please clarify your request with following information: A description of the issue A screenshot or record video of error When issue happened Your Huawei Id: App Gallery>HMS core>Open then take a screenshot Your phone model SN number of your device App Gallery Version: Huawei App Gallery>Me> About HMS Core Version: Huawei App Gallery>HMS core>Open> Settings> About Related app Related app version The Log of App Gallery If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Alexandra *****(PERSON) Customer Support team A *****(PERSON) SE é uma empresa constituída segundo as leis da Irlanda, com sede em Dublin, Irlanda. *****(PERSON) SE é o provedor de Huawei Mobile Services para Huawei e Honor proprietários de dispositivos na Europa, Canadá, Austrália, Nova Zelândia e outros países. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 08:58 To : xxxxx@xxxx.com Subject : [AppGallery]Problémák és javaslatok Leírás Versionproblem Névjegy információk xxxxx@xxxx.com",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Others,,,,
22944,64148,44805.27708,support.eu@aspiegel.com,Aspiegel Support issue submit,Product: AppGallery & Games Requests: Refund request: In-App Purchase not received Contact Full Name: *****(PER) Valencia Phone Number: +*****(PHONE) Contact Email Address: xxxxx@xxxx.com Huawei Id Account: xxxxx@xxxx.com Summary of the issue: Compra realizada y descontada pero no me llegó nada al juego Home | News | Events | Products | Partners | Support Copyright Aspiegel SE,AppGallery &amp; Games /  Refund request: unwanted subscription/ item/ app,AppGallery &amp; Games ,Problem/Fault,Third Party APPs,Refund,,
22944,64216,44805.39722,support.eu@aspiegel.com,RE : Aspiegel Support issue submit,"Estimado *****(PER), Gracias por contactar con Aspiegel. Espero que le vaya bien. Este correo electrónico es en relación con su preocupación sobre ''Compra en la aplicación no recibida''. Estoy encantado de asistirle con su problema y haré todo lo posible para ayudarle. ¿Quiere recibir el artículo comprado o un reembolso? Si quiere recibir el artículo: la mejor solución sería que usted se ponga en contacto con el servicio de atención al cliente del juego, ya que los desarrolladores son los únicos que pueden enviar los artículos directamente. Si quiere recibir un reembolso: Usted debería ponerse en contacto con el desarrollador de la aplicación en cuestión para acceptarle el reembolso por escrito. Hemos verificado en nuestro sistema que su cuenta de Huawei ID ha sido registrada en otro sitio. Por lo tanto, no tenemos acceso a la información de su cuenta. Tendrá que ponerse en contacto con el servicio de atención al cliente de su región. Por favor, acceda a este enlace https://consumer.huawei.com/en/support/contact-us/ y compruebe el servicio de atención al cliente de su país. Atentamente, *****(PER) Customer Support team Aspiegel SE is a company incorporated under the laws of *****(LOC) with its headquarters in *****(LOC), *****(LOC). Aspiegel SE is the provider of Huawei Mobile Services to Huawei and Honor device owners in Europe, Canada, *****(LOC), New Zealand and other countries. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 07:39 To : xxxxx@xxxx.com Subject : Aspiegel Support issue submit Product: AppGallery & Games Requests: Refund request: In-App Purchase not received Contact Full Name: *****(PER) Nicolas Espinosa Valencia Phone Number: +*****(PHONE) Contact Email Address: xxxxx@xxxx.com Huawei Id Account: xxxxx@xxxx.com Summary of the issue: Compra realizada y descontada pero no me llegó nada al juego Home | News | Events | Products | Partners | Support Copyright Aspiegel SE",AppGallery &amp; Games /  Refund request: unwanted subscription/ item/ app,AppGallery &amp; Games ,Problem/Fault,Third Party APPs,Refund,,
22943,64147,44805.20972,support.pt@aspiegel.com,[AppGallery]Problems and suggestions,Description How to installed Contact information Txxxxx@xxxx.com Sent from my Huawei phone,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Suggestion,General,Others,,
22943,64213,44805.39514,support.pt@aspiegel.com,RE : [AppGallery]Problems and suggestions,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. This email is in regards to your concern about your AppGallery issue. In order to be able to further investigate it, can you please provide us with the following: 1. A description of the issue 2. A screenshot or record video of error 3. When issue happened 4. Your Huawei Id: App Gallery>HMS core>Open then take a screenshot 5. Your phone model 6. SN number of your device 7. App Gallery Version: Huawei App Gallery>Me> About 8. HMS Core Version: Huawei App Gallery>HMS core>Open> Settings> About 9. Related app 10. Related app version 11. The Log of App Gallery Thank you for your cooperation. For further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Stela *****(PERSON) Customer Support team A *****(PERSON) SE é uma empresa constituída segundo as leis da Irlanda, com sede em Dublin, Irlanda. *****(PERSON) SE é o provedor de Huawei Mobile Services para Huawei e Honor proprietários de dispositivos na Europa, Canadá, Austrália, Nova Zelândia e outros países. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 06:02 To : xxxxx@xxxx.com Subject : [AppGallery]Problems and suggestions Description How to installed Contact information Txxxxx@xxxx.com Sent from my Huawei phone",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games ,Others,,,,
